url,page_type,business_value,content_quality,gsc_evidence,inbound_count,click_depth,thin_flag,cannibalization_risk,priority_class,recommended_action,reason
"/รับซื้อ/รับซื้อแท็บเล็ต-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-ขอนแก่น","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-นครราชสีมา","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-บุรีรัมย์","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-ศรีสะเกษ","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-สุรินทร์","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแรม-อุดรธานี","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-อุบลราชธานี","service-x-location","medium","ok","none","2","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/รับซื้อ/รับซื้อแรม-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-ขอนแก่น","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-นครพนม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-นครราชสีมา","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-บึงกาฬ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-มหาสารคาม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-มุกดาหาร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-ยโสธร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-ศรีสะเกษ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-สกลนคร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-สุรินทร์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-หนองคาย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-หนองบัวลำภู","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-อำนาจเจริญ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-อุดรธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อโดรน-อุบลราชธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
